,GEOID,geometry,P_WrkAge,Pct_AO1,R_HiWageWk,D1B,D1C,D3A,D3AMM,D3APO,D3B,D4A,D5AR,D5CRI
6427,360610150012,"POLYGON ((-73.960919 40.78085, -73.960416 40.781532, -73.958814 40.780858, -73.959311 40.780173, -73.959774 40.779542, -73.961361 40.780241, -73.960919 40.78085))",0.518,0.352445194,399.0,172.1129667,115.7936916,18.67966277,18.65228195,0.027380823,100.9645857,135.45,668934.0,0.548036133
6428,360610152000,"POLYGON ((-73.942758 40.774872, -73.942491 40.775487, -73.942358 40.775805, -73.941937 40.776031, -73.941958 40.776339, -73.942235 40.777567, -73.942588 40.778135, -73.942831 40.778602, -73.942389 40.779083, -73.942838 40.779632, -73.943246 40.779381, -73.94361 40.780299, -73.943835 40.781355, -73.943731 40.782151, -73.943604 40.78265, -73.937608 40.781754, -73.937288 40.780963, -73.934412 40.778093, -73.934744 40.778076, -73.935082 40.777944, -73.935509 40.777539, -73.935855 40.777212, -73.936089 40.777184, -73.93638 40.776921, -73.937047 40.775866, -73.937655 40.775086, -73.937858 40.774088, -73.937813 40.773563, -73.937466 40.772531, -73.937466 40.772504, -73.940043 40.772953, -73.940145 40.772951, -73.94019 40.772955, -73.944337 40.773108, -73.942758 40.774872), (-73.939632 40.778954, -73.939217 40.778565, -73.938627 40.779402, -73.938833 40.780059, -73.937602 40.780592, -73.937328 40.780985, -73.9374 40.781039, -73.937492 40.781077, -73.937515 40.781133, -73.938101 40.781237, -73.938829 40.780763, -73.938803 40.780602, -73.938973 40.780493, -73.939336 40.780083, -73.939308 40.779851, -73.939537 40.779694, -73.939572 40.779368, -73.939508 40.779224, -73.939632 40.778954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
6429,360610152001,"POLYGON ((-73.94567 40.781947, -73.945213 40.782571, -73.944723 40.783247, -73.944054 40.782964, -73.944097 40.782911, -73.94418 40.7828, -73.94426 40.782676, -73.944342 40.78252, -73.944397 40.782382, -73.944438 40.782241, -73.944474 40.781998, -73.944489 40.781769, -73.944487 40.781709, -73.944486 40.781619, -73.944474 40.781471, -73.944265 40.780553, -73.944644 40.780709, -73.945481 40.78105, -73.946131 40.781316, -73.94567 40.781947))",0.614,0.032921811,333.0,228.8232515,18.4166862,24.15891788,17.55879991,5.157192915,104.3068953,159.59,917639.0,0.751792148
6430,360610152004,"POLYGON ((-73.947049 40.780064, -73.945104 40.779278, -73.944775 40.779145, -73.945255 40.778486, -73.947508 40.779438, -73.947049 40.780064))",0.788,0.145336226,335.0,204.957645,39.44123758,26.16855101,26.16855101,0.0,0.0,150.21,887245.0,0.726891321
6540,360610156013,"POLYGON ((-73.949824 40.784516, -73.949332 40.785194, -73.948925 40.785021, -73.949425 40.784348, -73.949252 40.784274, -73.947584 40.783571, -73.948039 40.782942, -73.948532 40.783151, -73.950282 40.783891, -73.949824 40.784516))",0.883,0.095940959,327.0,111.0100058,96.83851573,42.86888888,30.27392616,0.0,0.0,174.35,831179.0,0.680958248
6541,360610157005,"POLYGON ((-73.980673 40.779925, -73.979928 40.779611, -73.978868 40.779166, -73.977831 40.77873, -73.978056 40.77842, -73.978293 40.778095, -73.981135 40.779292, -73.980673 40.779925))",0.653,0.109903382,427.0,307.9456112,135.9069076,10.90145628,3.067167196,0.0,0.0,237.38,660629.0,0.541232113
6542,360610157006,"POLYGON ((-73.981135 40.779292, -73.978293 40.778095, -73.9788 40.77741, -73.981621 40.778608, -73.981135 40.779292))",0.727,0.06431853,432.0,140.4490719,183.9132872,28.7828927,18.50775069,4.333762614,0.0,182.39,658992.0,0.539890972
6543,360610157008,"POLYGON ((-73.982118 40.777923, -73.982025 40.777887, -73.979281 40.776729, -73.979746 40.776106, -73.982102 40.777096, -73.982583 40.777303, -73.982118 40.777923))",0.548,0.500904159,557.0,255.1926847,98.59296168,27.34789463,18.22633449,0.0,0.0,0.0,673137.0,0.551479516
6544,360610159000,"POLYGON ((-73.995769 40.782558, -73.994845 40.783823, -73.994765 40.783789, -73.990484 40.782377, -73.99017 40.782246, -73.98814 40.781409, -73.98919 40.779942, -73.991637 40.780918, -73.995639 40.782511, -73.995769 40.782558))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
6545,360610159004,"POLYGON ((-73.983515 40.781126, -73.98235 40.780632, -73.981521 40.780282, -73.980673 40.779925, -73.981135 40.779292, -73.981728 40.77954, -73.982784 40.779985, -73.983978 40.78049, -73.983515 40.781126))",0.839,0.287128713,425.0,134.8676527,59.83951481,40.69682571,31.95762947,4.788960036,0.0,127.41,706017.0,0.578417043
6546,360610159006,"POLYGON ((-73.984476 40.779808, -73.981992 40.778765, -73.981621 40.778608, -73.981992 40.778118, -73.982118 40.777923, -73.982619 40.778133, -73.984229 40.77881, -73.984976 40.779125, -73.984476 40.779808))",0.814,0.241187384,317.0,179.5896179,216.8278045,26.38962938,11.31576411,15.07386527,0.0,0.0,731379.0,0.599195315
6547,360610159007,"POLYGON ((-73.984976 40.779125, -73.984229 40.77881, -73.982619 40.778133, -73.982118 40.777923, -73.982583 40.777303, -73.983107 40.777517, -73.984051 40.777903, -73.985448 40.778476, -73.984976 40.779125))",0.613,0.166453265,505.0,208.5809967,19.65684786,42.58516046,40.09272191,0.0,0.0,264.2,649663.0,0.532248022
6548,360610161004,"POLYGON ((-73.977369 40.779364, -73.975111 40.778412, -73.974532 40.778168, -73.974997 40.777533, -73.975548 40.777765, -73.975931 40.777927, -73.977831 40.77873, -73.977369 40.779364))",0.682,0.420502092,398.0,187.9358048,43.0877211,25.54398615,19.81113075,5.7328554,78.26928654,232.01,651034.0,0.533371238
6549,360610161005,"POLYGON ((-73.98021 40.780561, -73.979512 40.780267, -73.978422 40.779807, -73.977369 40.779364, -73.977831 40.77873, -73.978868 40.779166, -73.979928 40.779611, -73.980673 40.779925, -73.98021 40.780561))",0.886,0.133640553,454.0,291.1470904,87.16101575,44.28325329,32.48995092,0.0,0.0,162.28,636467.0,0.521436963
6550,360610162000,"POLYGON ((-73.943233 40.783239, -73.942661 40.78376, -73.941719 40.784282, -73.941099 40.784544, -73.940602 40.784816, -73.939719 40.785315, -73.939242 40.785851, -73.938557 40.7867, -73.938546 40.786712, -73.938102 40.787204, -73.937853 40.7876, -73.937604 40.78812, -73.937333 40.788753, -73.937129 40.789183, -73.936881 40.789669, -73.936677 40.789974, -73.936361 40.790404, -73.935999 40.790856, -73.935626 40.791263, -73.935049 40.79169, -73.934864 40.791588, -73.931788 40.790173, -73.932371 40.78962, -73.932714 40.78929, -73.933055 40.788624, -73.933476 40.788157, -73.933676 40.787936, -73.93551 40.7859, -73.936239 40.785687, -73.935664 40.784683, -73.935929 40.783807, -73.935433 40.783249, -73.931494 40.782527, -73.930619 40.782246, -73.929653 40.781684, -73.9293 40.781411, -73.928903 40.781266, -73.928601 40.781035, -73.92821 40.780996, -73.927981 40.781035, -73.927781 40.780983, -73.927708 40.780964, -73.925745 40.778405, -73.925908 40.778361, -73.926318 40.778242, -73.927084 40.777717, -73.928277 40.776899, -73.928396 40.776791, -73.928605 40.776593, -73.929036 40.776467, -73.929881 40.776222, -73.930629 40.776591, -73.930883 40.776974, -73.931074 40.777261, -73.93105 40.777442, -73.931788 40.777871, -73.931847 40.777892, -73.932649 40.778022, -73.932722 40.778035, -73.932775 40.777922, -73.932903 40.777944, -73.933908 40.778117, -73.934412 40.778093, -73.937288 40.780963, -73.937608 40.781754, -73.943604 40.78265, -73.943233 40.783239))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
6551,360610162001,"POLYGON ((-73.938193 40.792188, -73.937737 40.792816, -73.936792 40.792404, -73.935553 40.791842, -73.935337 40.791837, -73.935461 40.791742, -73.935759 40.791493, -73.936013 40.791261, -73.936524 40.790659, -73.936625 40.790702, -73.938649 40.791558, -73.938193 40.792188))",0.524,0.365771812,274.0,211.4775401,29.84708827,23.0325707,18.44043068,0.19975551,0.0,232.01,710259.0,0.581892378
6552,360610162004,"POLYGON ((-73.941478 40.787692, -73.94138 40.787824, -73.941019 40.788319, -73.94056 40.788949, -73.939931 40.788685, -73.939275 40.78841, -73.938729 40.78818, -73.938184 40.787951, -73.938084 40.787907, -73.938236 40.787599, -73.938383 40.787372, -73.938844 40.786831, -73.939205 40.786408, -73.939535 40.786034, -73.939615 40.786077, -73.93993 40.786215, -73.940153 40.786309, -73.940321 40.786381, -73.941937 40.787065, -73.941478 40.787692))",0.605,0.061825319,413.0,193.6239731,3.087877788,11.74993444,7.840809167,3.909125277,29.95802886,178.37,641046.0,0.525188391
6553,360610163000,"POLYGON ((-73.994845 40.783823, -73.993939 40.785063, -73.992998 40.786353, -73.99169 40.788143, -73.991372 40.788579, -73.985047 40.785996, -73.98814 40.781409, -73.99017 40.782246, -73.990484 40.782377, -73.994765 40.783789, -73.994845 40.783823))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
6554,360610164004,"POLYGON ((-73.946086 40.789637, -73.945636 40.790254, -73.943396 40.789309, -73.943859 40.788686, -73.944322 40.788056, -73.945352 40.788489, -73.945371 40.788497, -73.94546 40.788535, -73.945792 40.788674, -73.945991 40.788758, -73.946555 40.788996, -73.946086 40.789637))",0.563,0.108864697,192.0,210.4993802,17.15006111,37.77771137,12.56294105,24.36000349,225.6102285,127.41,782107.0,0.640755136
6555,360610165005,"POLYGON ((-73.977365 40.784464, -73.97454 40.783242, -73.974985 40.78263, -73.977827 40.783831, -73.977365 40.784464))",0.699,0.271889401,411.0,219.6679822,70.78190537,27.93378546,21.94086428,0.0,0.0,374.17,641306.0,0.5254014
6556,360610169006,"POLYGON ((-73.973596 40.784538, -73.97076 40.78334, -73.971223 40.782706, -73.974058 40.783901, -73.973596 40.784538))",0.667,0.242063492,441.0,302.0821304,40.32649799,32.47935945,26.58282388,5.896535566,78.24801578,215.92,667210.0,0.546623715
6557,360610170005,"POLYGON ((-73.941035 40.792546, -73.938649 40.791558, -73.939132 40.790905, -73.939773 40.791175, -73.940006 40.791274, -73.940233 40.79137, -73.940867 40.791638, -73.941503 40.791908, -73.941035 40.792546))",0.782,0.079913607,236.0,208.9840279,26.41833035,14.70326411,0.618795382,0.0,0.0,178.37,595733.0,0.488064906
6558,360610171004,"POLYGON ((-73.981017 40.788969, -73.980853 40.789254, -73.978833 40.788401, -73.978357 40.788201, -73.978814 40.787567, -73.97928 40.787762, -73.981062 40.788506, -73.981017 40.788969))",0.627,0.081578947,351.0,157.5275511,255.9283228,43.43636053,39.05265732,4.38370321,0.0,139.48,701215.0,0.574482919
6559,360610171006,"POLYGON ((-73.983751 40.787889, -73.981932 40.790548, -73.981766 40.790455, -73.981595 40.790384, -73.980357 40.789941, -73.977857 40.788881, -73.978357 40.788201, -73.978833 40.788401, -73.980853 40.789254, -73.981017 40.788969, -73.981062 40.788506, -73.981143 40.787694, -73.981229 40.786917, -73.98287 40.787524, -73.982917 40.787546, -73.982947 40.787561, -73.983062 40.787607, -73.983079 40.787614, -73.983751 40.787889))",0.602,0.135616438,427.0,317.5171431,51.0235662,52.31555775,0.018916406,38.33054597,366.9774625,0.0,661762.0,0.542160344
6560,360610173006,"POLYGON ((-73.971221 40.787793, -73.968385 40.786596, -73.968844 40.785967, -73.9692 40.786117, -73.969323 40.786169, -73.971681 40.787163, -73.971221 40.787793))",0.822,0.547619048,322.0,323.3637223,34.75836466,45.95066397,40.0514212,5.899242769,157.8472925,156.91,553077.0,0.453118215
6561,360610175000,"POLYGON ((-73.986277 40.795556, -73.986256 40.795585, -73.980109 40.79313, -73.981932 40.790548, -73.98815 40.792991, -73.986277 40.795556))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
6562,360610175002,"POLYGON ((-73.979395 40.791245, -73.978707 40.790952, -73.977433 40.790411, -73.976904 40.790186, -73.977361 40.789558, -73.977816 40.78975, -73.979253 40.790357, -73.979862 40.790614, -73.979395 40.791245))",0.511,0.285211268,397.0,283.2712695,149.2887815,31.5401586,28.52998782,3.010170787,0.0,199.83,644077.0,0.527671592
6563,360610177004,"POLYGON ((-73.972177 40.790352, -73.972187 40.790385, -73.972041 40.790597, -73.971462 40.790353, -73.96985 40.789674, -73.970299 40.789053, -73.971969 40.78975, -73.972458 40.789955, -73.972177 40.790352))",0.523,0.15916955,325.0,356.8531433,39.62317286,8.604712104,8.604712104,0.0,0.0,178.37,621900.0,0.509502688
6564,360610177006,"POLYGON ((-73.96985 40.789674, -73.967647 40.788744, -73.96808 40.788125, -73.970299 40.789053, -73.96985 40.789674))",0.301,0.265060241,222.0,181.3838174,20.61179743,12.84879641,12.84879641,0.0,0.0,173.0,585112.0,0.479363462
6565,360610177007,"POLYGON ((-73.968466 40.791562, -73.965632 40.790365, -73.966094 40.789734, -73.967266 40.790227, -73.968928 40.790928, -73.968466 40.791562))",0.412,0.194495413,283.0,196.2000504,51.9028276,27.73886784,25.59751155,2.141356294,78.568296,195.8,573980.0,0.470243372
6566,360610178000,"POLYGON ((-73.935049 40.79169, -73.933844 40.79249, -73.93346 40.792765, -73.933094 40.792982, -73.931094 40.79409, -73.93022 40.794539, -73.93012 40.794631, -73.929745 40.795164, -73.929256 40.795867, -73.927257 40.794876, -73.927652 40.794113, -73.927826 40.793845, -73.928105 40.79345, -73.928326 40.793159, -73.928373 40.792845, -73.928268 40.792299, -73.927723 40.791994, -73.927478 40.791937, -73.926664 40.791927, -73.926372 40.791789, -73.926117 40.791578, -73.926135 40.79135, -73.92651 40.790868, -73.928762 40.791039, -73.929349 40.791253, -73.929615 40.791399, -73.930162 40.791306, -73.930868 40.791093, -73.931348 40.790786, -73.931788 40.790173, -73.934864 40.791588, -73.935049 40.79169))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
6567,360610179000,"POLYGON ((-73.984904 40.797436, -73.984739 40.797662, -73.984362 40.798179, -73.978316 40.795687, -73.980109 40.79313, -73.986256 40.795585, -73.984904 40.797436))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
6568,360610179001,"POLYGON ((-73.980109 40.79313, -73.978316 40.795687, -73.977742 40.795399, -73.977505 40.795304, -73.977291 40.795219, -73.977119 40.795157, -73.976502 40.794939, -73.976233 40.794828, -73.974874 40.794252, -73.974724 40.794189, -73.974162 40.793952, -73.974616 40.793325, -73.975178 40.79356, -73.976306 40.794032, -73.976317 40.793885, -73.976351 40.793738, -73.976405 40.793595, -73.97648 40.793458, -73.976574 40.793329, -73.976947 40.792871, -73.97701 40.792807, -73.977092 40.792724, -73.977691 40.792164, -73.979715 40.792978, -73.979885 40.793046, -73.980109 40.79313))",0.719,0.258513932,462.0,153.0967505,11.55447173,48.63116965,8.043822354,23.31656786,267.8040979,272.25,689016.0,0.56448867
6569,360610181003,"POLYGON ((-73.96987 40.794736, -73.969452 40.794563, -73.969224 40.79447, -73.968636 40.794227, -73.968032 40.793979, -73.967817 40.79389, -73.967593 40.793799, -73.967012 40.79356, -73.967524 40.792856, -73.96831 40.793185, -73.96933 40.793614, -73.969832 40.793825, -73.970368 40.794051, -73.96987 40.794736))",0.63,0.226804124,600.0,449.0094445,131.0866499,31.0615752,24.1519198,6.9096554,107.1461762,226.65,645549.0,0.528877554
6570,360610181004,"POLYGON ((-73.968016 40.792185, -73.965177 40.790991, -73.965632 40.790365, -73.968466 40.791562, -73.968016 40.792185))",0.55,0.172818792,397.0,238.82444,11.95055837,15.98760343,15.98760343,0.0,79.71022435,195.8,573966.0,0.470231902
6571,360610181006,"POLYGON ((-73.967012 40.79356, -73.966547 40.793358, -73.966446 40.793315, -73.96526 40.792801, -73.964176 40.792362, -73.964685 40.791664, -73.967 40.792636, -73.967524 40.792856, -73.967012 40.79356))",0.607,0.253878702,519.0,253.9732631,24.17194309,9.453625183,2.743791985,6.709833198,107.4306075,226.65,612354.0,0.501681957
6572,360610183000,"POLYGON ((-73.982655 40.800516, -73.982516 40.800706, -73.976492 40.798289, -73.978316 40.795687, -73.984362 40.798179, -73.982655 40.800516))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
6707,360610183003,"POLYGON ((-73.976183 40.794968, -73.976113 40.795104, -73.976023 40.795235, -73.975915 40.795356, -73.975791 40.795467, -73.974444 40.794895, -73.973701 40.794579, -73.974162 40.793952, -73.974724 40.794189, -73.974874 40.794252, -73.976233 40.794828, -73.976183 40.794968))",0.624,0.366559486,348.0,118.8823948,23.7270476,27.79328417,20.02872852,7.764555645,0.0,203.85,690252.0,0.565501285
6708,360610185002,"POLYGON ((-73.96987 40.794736, -73.969415 40.795361, -73.969379 40.795408, -73.968956 40.795988, -73.968476 40.796643, -73.967128 40.796081, -73.967022 40.796037, -73.966637 40.795876, -73.966226 40.795705, -73.965628 40.795456, -73.9661 40.794808, -73.966621 40.794094, -73.967012 40.79356, -73.967593 40.793799, -73.967817 40.79389, -73.968032 40.793979, -73.968636 40.794227, -73.969224 40.79447, -73.969452 40.794563, -73.96987 40.794736))",0.653,0.277726856,774.0,148.2876022,69.13573545,10.89861628,5.892752004,0.071391784,0.0,316.5,655519.0,0.537045655
6709,360610211006,"POLYGON ((-73.959679 40.813776, -73.958936 40.813473, -73.958798 40.813416, -73.957438 40.812861, -73.957297 40.812804, -73.956827 40.812612, -73.957332 40.811917, -73.957349 40.811894, -73.957432 40.811779, -73.957808 40.811264, -73.958309 40.811475, -73.959256 40.811873, -73.960652 40.812456, -73.959679 40.813776))",0.554,0.371229698,471.0,157.3239438,15.45301779,18.63804363,14.9263207,3.711722936,37.26883748,201.17,692650.0,0.56746589
6710,360610213032,"POLYGON ((-73.955457 40.814488, -73.955001 40.815112, -73.954547 40.815737, -73.952974 40.81507, -73.953075 40.814299, -73.95311 40.813495, -73.953129 40.812692, -73.953544 40.812051, -73.954081 40.81228, -73.955203 40.813554, -73.955707 40.814144, -73.955457 40.814488))",0.674,0.148550725,205.0,54.04283215,47.70533508,31.36256813,13.93910521,17.42346292,148.6010741,183.73,749730.0,0.6142297
6711,360610213033,"POLYGON ((-73.953075 40.814299, -73.952974 40.81507, -73.95086 40.814187, -73.951322 40.813567, -73.95177 40.81294, -73.95311 40.813495, -73.953075 40.814299))",0.775,0.250896057,428.0,339.2646218,7.010859211,24.40218281,2.749725896,21.65245692,162.6032542,0.0,738536.0,0.605058815
6712,360610215001,"POLYGON ((-73.951506 40.812008, -73.950927 40.812575, -73.95035 40.813159, -73.949313 40.812711, -73.949757 40.812103, -73.950216 40.811478, -73.95068 40.810843, -73.952101 40.811442, -73.951506 40.812008))",0.662,0.155737705,176.0,208.4844352,16.32622396,30.32992876,19.08284925,11.24707952,307.3574806,0.0,763765.0,0.625728124
6713,360610215002,"POLYGON ((-73.949861 40.8138, -73.949623 40.814104, -73.949494 40.814282, -73.949396 40.814421, -73.949189 40.814737, -73.94902 40.815021, -73.948855 40.815324, -73.948697 40.815647, -73.948677 40.815692, -73.948356 40.816374, -73.947034 40.81583, -73.947489 40.815207, -73.947947 40.81458, -73.948419 40.813938, -73.948477 40.813858, -73.948832 40.81337, -73.949301 40.812727, -73.949313 40.812711, -73.95035 40.813159, -73.949861 40.8138))",0.643,0.10571185,716.0,297.005894,19.82656662,33.45276455,4.998431539,28.45433302,290.6043267,174.35,765191.0,0.6268964
6714,360610225005,"POLYGON ((-73.952105 40.822173, -73.9513 40.82265, -73.949921 40.822073, -73.950377 40.821445, -73.950829 40.820829, -73.951481 40.821101, -73.952911 40.821697, -73.952105 40.822173))",0.673,0.205921938,409.0,363.8255395,33.03314653,12.03033172,12.03033172,0.0,0.0,206.53,688473.0,0.564043808
6715,360610227001,"POLYGON ((-73.949465 40.82269, -73.949006 40.823315, -73.948553 40.82394, -73.948099 40.824563, -73.947604 40.825233, -73.946222 40.824652, -73.946714 40.823981, -73.947165 40.82336, -73.947622 40.822737, -73.948083 40.822108, -73.948541 40.821487, -73.949921 40.822073, -73.949465 40.82269))",0.79,0.253358925,362.0,93.66040422,17.2075521,24.64324074,15.94920345,8.694037294,209.3404374,0.0,708316.0,0.58030054
